Label,Path
0.0,noise/Signal_1173.png
0.0,Data/SNR=8.960918821724178_m1=26_m2=13_245.png
0.0,Data/SNR=19.677514017964153_m1=25_m2=14_1241.png
11.804,noise/Signal_132.png
23.233,Data/SNR=13.903445635554817_m1=26_m2=15_855.png
0.0,Data/SNR=14.374762471011852_m1=24_m2=17_1311.png
15.585,noise/Signal_1747.png
0.0,Data/SNR=9.264940101253528_m1=15_m2=30_142.png
19.671,Data/SNR=8.86472508346886_m1=13_m2=16_1266.png
0.0,Data/SNR=12.021040139300686_m1=11_m2=23_745.png
10.679,Data/SNR=19.905697067410525_m1=18_m2=20_1333.png
12.871,noise/Signal_836.png
7.756,Data/SNR=10.936312359618354_m1=20_m2=26_21.png
8.642,Data/SNR=11.314512789264509_m1=29_m2=13_902.png
0.0,noise/Signal_1501.png
25.948,Data/SNR=10.438043835484848_m1=27_m2=18_995.png
9.108,Data/SNR=30.442112801421903_m1=29_m2=19_840.png
18.95,Data/SNR=13.894438080335377_m1=30_m2=24_1462.png
0.0,noise/Signal_616.png
17.171,Data/SNR=11.493537475582343_m1=21_m2=16_1126.png
0.0,Data/SNR=8.04625110106491_m1=13_m2=21_1459.png
11.184,Data/SNR=11.125367968814691_m1=26_m2=10_116.png
8.084,Data/SNR=8.461216003259675_m1=26_m2=13_524.png
9.46,noise/Signal_218.png
0.0,Data/SNR=18.820395580689027_m1=29_m2=15_695.png
0.0,noise/SIgnal_4.png
18.815,noise/Signal_886.png
18.061,noise/Signal_389.png
17.248,Data/SNR=23.043730927283125_m1=17_m2=14_878.png
9.343,Data/SNR=8.958927371945531_m1=28_m2=12_128.png
8.638,noise/SIgnal_42.png
18.073,Data/SNR=15.98824018125976_m1=21_m2=11_675.png
9.311,Data/SNR=16.644381894302228_m1=14_m2=18_1131.png
0.0,Data/SNR=8.513537454251098_m1=17_m2=20_1260.png
9.645,Data/SNR=9.406089804439885_m1=14_m2=12_405.png
10.192,Data/SNR=18.509099653890235_m1=25_m2=14_599.png
16.421,noise/Signal_849.png
0.0,Data/SNR=11.090519664774032_m1=30_m2=26_110.png
0.0,Data/SNR=13.753715889200986_m1=10_m2=15_495.png
11.74,Data/SNR=7.818260569422167_m1=24_m2=13_1312.png
11.202,Data/SNR=13.384813079031936_m1=12_m2=27_549.png
17.242,Data/SNR=17.187102695598732_m1=30_m2=11_309.png
18.311,Data/SNR=11.296987178176014_m1=10_m2=11_574.png
13.982,Data/SNR=31.36953820959277_m1=29_m2=19_40.png
8.855,Data/SNR=12.272487089460613_m1=13_m2=29_355.png
9.736,Data/SNR=9.364632354663557_m1=12_m2=18_295.png
7.311,Data/SNR=9.700058849235385_m1=10_m2=19_308.png
0.0,Data/SNR=17.68917451462509_m1=24_m2=14_645.png
13.932,Data/SNR=14.756288940159612_m1=16_m2=25_199.png
10.46,noise/Signal_183.png
12.342,Data/SNR=15.067891784985461_m1=20_m2=27_269.png
8.98,Data/SNR=12.126933042709828_m1=26_m2=16_1293.png
9.992,Data/SNR=10.938393965591926_m1=17_m2=17_739.png
13.047,Data/SNR=19.93786110327174_m1=28_m2=16_240.png
10.35,Data/SNR=10.137736566014295_m1=29_m2=10_577.png
15.257,Data/SNR=7.599442914634844_m1=11_m2=20_1032.png
0.0,Data/SNR=19.433619784338283_m1=25_m2=18_270.png
13.255,Data/SNR=19.11410767852477_m1=11_m2=15_460.png
12.231,Data/SNR=13.852347110050964_m1=27_m2=11_817.png
6.282,noise/Signal_1161.png
19.92,Data/SNR=7.551568442621505_m1=16_m2=21_981.png
17.249,Data/SNR=19.498501210578606_m1=10_m2=10_505.png
0.0,Data/SNR=8.690528798263417_m1=18_m2=27_928.png
19.093,Data/SNR=18.088951742413972_m1=25_m2=30_1404.png
11.711,Data/SNR=18.03482704809278_m1=10_m2=10_104.png
0.0,Data/SNR=19.35844519816475_m1=15_m2=10_255.png
0.0,noise/Signal_900.png
16.73,Data/SNR=17.543058573271708_m1=27_m2=28_550.png
19.692,Data/SNR=17.175280712052267_m1=30_m2=24_888.png
0.0,Data/SNR=19.2171330929547_m1=14_m2=10_242.png
0.0,Data/SNR=13.20000649215476_m1=12_m2=26_1182.png
9.599,Data/SNR=18.630806800687044_m1=11_m2=12_336.png
0.0,Data/SNR=19.457508024882813_m1=10_m2=14_151.png
19.132,Data/SNR=16.713898683133287_m1=10_m2=12_129.png
7.828,Data/SNR=14.57071356417684_m1=16_m2=25_876.png
0.0,noise/Signal_575.png
0.0,Data/SNR=18.465616987571714_m1=27_m2=23_1154.png
9.714,Data/SNR=11.007850959587786_m1=19_m2=28_564.png
15.441,noise/Signal_185.png
0.0,Data/SNR=8.089421662449196_m1=20_m2=16_1336.png
14.433,Data/SNR=6.770172578060227_m1=10_m2=21_636.png
0.0,Data/SNR=11.112342314522204_m1=25_m2=25_1275.png
14.417,Data/SNR=9.725001098536868_m1=27_m2=15_546.png
14.255,Data/SNR=15.47632060719721_m1=17_m2=11_1497.png
30.085,Data/SNR=13.751509120483325_m1=20_m2=13_54.png
16.98,Data/SNR=18.083932517838996_m1=12_m2=27_644.png
16.337,Data/SNR=16.121106492447904_m1=10_m2=23_470.png
0.0,Data/SNR=15.375380293802651_m1=22_m2=22_694.png
12.409,Data/SNR=12.530692677620372_m1=28_m2=23_513.png
7.567,Data/SNR=7.083178608507346_m1=21_m2=15_140.png
18.46,Data/SNR=17.54387833626903_m1=11_m2=27_1287.png
6.543,Data/SNR=9.577292323077389_m1=12_m2=30_45.png
10.387,Data/SNR=5.989385316073628_m1=10_m2=13_256.png
0.0,noise/Signal_1856.png
7.804,Data/SNR=17.516349598825126_m1=11_m2=10_533.png
15.789,Data/SNR=33.189769480571215_m1=24_m2=24_733.png
11.362,Data/SNR=18.65082004001548_m1=28_m2=15_137.png
19.085,Data/SNR=14.255976371337105_m1=17_m2=10_632.png
16.047,Data/SNR=30.726670218675117_m1=28_m2=17_858.png
11.44,Data/SNR=8.59176949364929_m1=29_m2=12_745.png
0.0,Data/SNR=10.959145894032083_m1=17_m2=11_48.png
9.614,Data/SNR=16.09657181080202_m1=22_m2=28_1397.png
14.967,Data/SNR=8.377582651926424_m1=16_m2=13_496.png
10.187,Data/SNR=12.677966609868049_m1=19_m2=19_1277.png
19.749,Data/SNR=11.198806451983673_m1=15_m2=11_601.png
0.0,Data/SNR=17.342913492041106_m1=15_m2=19_682.png
15.836,Data/SNR=6.710427329772539_m1=10_m2=24_729.png
8.803,Data/SNR=11.381173134747796_m1=27_m2=19_1408.png
16.563,noise/Signal_1918.png
10.817,Data/SNR=19.882197475844038_m1=13_m2=13_202.png
17.024,Data/SNR=8.847848490832902_m1=14_m2=30_750.png
0.0,Data/SNR=19.831956654475405_m1=28_m2=14_859.png
10.74,Data/SNR=13.274246865477531_m1=13_m2=24_1408.png
17.104,Data/SNR=14.927912998953824_m1=24_m2=18_1424.png
5.235,Data/SNR=13.986603416551956_m1=18_m2=10_1138.png
0.0,Data/SNR=15.621821003588483_m1=11_m2=18_905.png
8.812,Data/SNR=10.040026892032332_m1=19_m2=20_1054.png
11.237,Data/SNR=12.362005871432379_m1=20_m2=26_313.png
13.247,Data/SNR=12.988980785649805_m1=26_m2=13_607.png
0.0,Data/SNR=11.954458208788314_m1=25_m2=11_1178.png
10.637,Data/SNR=10.044168460820064_m1=20_m2=27_328.png
18.4,Data/SNR=11.300737492774783_m1=10_m2=19_555.png
9.783,Data/SNR=15.303793942137602_m1=22_m2=18_416.png
10.745,noise/Signal_1035.png
16.657,Data/SNR=13.29420622334277_m1=23_m2=23_380.png
0.0,Data/SNR=11.34708362714651_m1=30_m2=17_730.png
7.189,Data/SNR=19.59647299080573_m1=15_m2=28_1121.png
18.325,Data/SNR=13.223544787594216_m1=18_m2=28_765.png
16.131,Data/SNR=7.797605941040641_m1=20_m2=17_338.png
17.539,noise/Signal_1551.png
0.0,Data/SNR=7.836429976870036_m1=25_m2=11_841.png
13.449,Data/SNR=7.336669606550785_m1=17_m2=17_872.png
17.819,Data/SNR=12.188219289231146_m1=26_m2=16_13.png
18.298,Data/SNR=19.75916858037078_m1=20_m2=21_386.png
10.317,Data/SNR=9.407651927396794_m1=24_m2=15_1489.png
16.147,Data/SNR=8.972185671207056_m1=15_m2=17_515.png
12.573,noise/Signal_1881.png
12.827,Data/SNR=8.886676865266876_m1=14_m2=16_723.png
9.27,Data/SNR=10.50444900628816_m1=10_m2=10_1088.png
11.902,Data/SNR=7.594875182673381_m1=18_m2=14_1198.png
0.0,Data/SNR=19.973143988260055_m1=11_m2=14_351.png
11.055,noise/SIgnal_37.png
0.0,Data/SNR=19.383661720103365_m1=17_m2=20_799.png
0.0,noise/Signal_301.png
0.0,Data/SNR=10.574052740068757_m1=25_m2=26_1206.png
0.0,noise/Signal_1787.png
12.28,noise/Signal_1041.png
12.36,Data/SNR=17.099552070533452_m1=14_m2=21_1315.png
11.898,Data/SNR=12.381856046096164_m1=12_m2=24_856.png
0.0,Data/SNR=11.666766400598306_m1=17_m2=13_530.png
0.0,noise/Signal_1492.png
13.447,Data/SNR=11.723326145566105_m1=23_m2=24_346.png
13.565,Data/SNR=7.0034574913134495_m1=12_m2=15_555.png
0.0,Data/SNR=13.80157670750495_m1=22_m2=16_1452.png
0.0,noise/Signal_1065.png
0.0,Data/SNR=8.47774279016429_m1=21_m2=14_1467.png
15.745,Data/SNR=15.710722672284689_m1=10_m2=28_1483.png
13.376,Data/SNR=14.81251557924781_m1=26_m2=19_288.png
10.734,Data/SNR=18.99329750496262_m1=21_m2=14_113.png
13.268,Data/SNR=5.057955974913684_m1=11_m2=12_1139.png
10.467,Data/SNR=19.698366329298665_m1=15_m2=29_1341.png
0.0,noise/Signal_1859.png
0.0,noise/Signal_1533.png
8.566,Data/SNR=15.635464842287602_m1=10_m2=21_752.png
15.665,Data/SNR=16.161018461946124_m1=18_m2=26_1334.png
11.308,Data/SNR=14.189691869263257_m1=22_m2=23_1054.png
9.224,noise/Signal_1634.png
13.892,Data/SNR=17.539508645619055_m1=20_m2=12_1414.png
15.698,Data/SNR=9.413339279041944_m1=13_m2=11_252.png
11.296,noise/Signal_675.png
0.0,Data/SNR=10.24070827366673_m1=13_m2=12_712.png
5.968,Data/SNR=33.41233676989212_m1=26_m2=22_28.png
15.623,Data/SNR=19.299703159425395_m1=13_m2=10_272.png
15.029,Data/SNR=10.335630547292164_m1=26_m2=19_359.png
0.0,Data/SNR=19.1203256506007_m1=29_m2=17_337.png
17.543,noise/Signal_694.png
0.0,Data/SNR=12.212213887124536_m1=14_m2=19_70.png
15.061,Data/SNR=11.881169547454952_m1=22_m2=23_978.png
12.775,Data/SNR=18.721388729787787_m1=14_m2=28_1088.png
11.624,noise/SIgnal_15.png
6.821,Data/SNR=13.34537996225707_m1=10_m2=15_370.png
18.983,Data/SNR=10.390096872694624_m1=10_m2=26_398.png
7.336,Data/SNR=9.212685078911681_m1=13_m2=30_931.png
11.595,noise/SIgnal_3.png
24.103,Data/SNR=9.219386800129877_m1=13_m2=29_858.png
18.195,noise/Signal_1775.png
16.18,Data/SNR=36.85446807056576_m1=29_m2=28_712.png
9.896,Data/SNR=13.009657912968716_m1=10_m2=14_1055.png
16.4,noise/Signal_1321.png
8.307,noise/Signal_1879.png
13.674,Data/SNR=8.007541550223383_m1=11_m2=22_69.png
17.538,Data/SNR=6.952598182743001_m1=12_m2=13_1261.png
18.073,noise/Signal_1877.png
19.358,Data/SNR=7.688106709401196_m1=10_m2=29_887.png
8.475,noise/Signal_1096.png
9.879,Data/SNR=9.510183444218582_m1=23_m2=14_470.png
13.753,Data/SNR=15.489242100288974_m1=28_m2=20_141.png
10.992,noise/Signal_1378.png
12.807,Data/SNR=13.195728003550535_m1=22_m2=13_1021.png
6.653,Data/SNR=17.712915815799125_m1=14_m2=23_41.png
17.707,noise/Signal_1903.png
0.0,noise/Signal_375.png
12.781,Data/SNR=15.352175893000531_m1=14_m2=13_1064.png
11.01,Data/SNR=12.091329575880076_m1=21_m2=24_1286.png
0.0,Data/SNR=19.461554595934373_m1=12_m2=12_389.png
16.639,Data/SNR=27.925348549220267_m1=16_m2=29_713.png
0.0,Data/SNR=13.861305346293_m1=21_m2=27_613.png
16.377,Data/SNR=10.792419848146503_m1=26_m2=17_461.png
8.697,Data/SNR=12.888222790645509_m1=30_m2=26_1155.png
19.938,Data/SNR=15.003024709738924_m1=15_m2=23_1083.png
0.0,Data/SNR=18.013407353942245_m1=26_m2=22_857.png
16.223,Data/SNR=9.749980351453887_m1=18_m2=23_1476.png
17.844,Data/SNR=12.554200653772435_m1=22_m2=29_110.png
10.674,Data/SNR=12.51769383682602_m1=16_m2=11_506.png
14.308,Data/SNR=9.434409648854942_m1=17_m2=16_850.png
13.997,Data/SNR=28.94048274284586_m1=24_m2=17_849.png
0.0,Data/SNR=19.678233845364378_m1=24_m2=13_393.png
8.311,Data/SNR=12.513075517623745_m1=21_m2=28_967.png
19.27,Data/SNR=13.728607305658919_m1=24_m2=29_1077.png
12.517,Data/SNR=12.494609224317621_m1=14_m2=27_57.png
13.861,Data/SNR=17.18894115454762_m1=17_m2=19_837.png
0.0,Data/SNR=15.101773526003532_m1=26_m2=17_89.png
9.254,noise/Signal_148.png
11.348,Data/SNR=19.294483184043475_m1=14_m2=29_148.png
7.376,Data/SNR=9.473077207218365_m1=12_m2=21_1082.png
13.006,noise/Signal_1282.png
11.743,Data/SNR=11.11553151282042_m1=27_m2=20_1164.png
14.287,Data/SNR=16.559794644879805_m1=10_m2=25_765.png
19.347,Data/SNR=7.840264904249652_m1=12_m2=16_558.png
19.397,noise/Signal_1316.png
8.623,noise/Signal_663.png
10.876,Data/SNR=8.042934311743805_m1=15_m2=24_1431.png
10.776,Data/SNR=13.603048285928287_m1=23_m2=17_1429.png
18.823,Data/SNR=16.687746461544993_m1=16_m2=16_712.png
10.951,noise/Signal_483.png
12.926,Data/SNR=17.393646655556356_m1=12_m2=24_430.png
12.13,noise/Signal_1193.png
9.526,Data/SNR=18.212048126514762_m1=12_m2=28_74.png
0.0,Data/SNR=19.76202613518115_m1=17_m2=10_499.png
9.151,noise/Signal_876.png
13.731,Data/SNR=18.35242059214066_m1=13_m2=27_769.png
0.0,Data/SNR=13.892385227889429_m1=26_m2=14_1197.png
10.587,Data/SNR=8.542258140077122_m1=15_m2=12_1187.png
10.703,Data/SNR=16.238032302279162_m1=21_m2=10_1204.png
9.483,Data/SNR=9.431980110291324_m1=10_m2=11_777.png
8.763,Data/SNR=19.746404803735576_m1=23_m2=19_894.png
10.666,Data/SNR=21.87344332893926_m1=19_m2=10_721.png
5.306,Data/SNR=15.899031678346184_m1=12_m2=18_268.png
15.099,Data/SNR=8.861460670436971_m1=17_m2=15_976.png
19.373,noise/Signal_1008.png
10.675,Data/SNR=8.740040726873309_m1=12_m2=19_1420.png
0.0,Data/SNR=13.937234368474044_m1=11_m2=19_1465.png
0.0,Data/SNR=19.25973571252497_m1=11_m2=11_531.png
8.764,noise/Signal_318.png
16.311,noise/Signal_1744.png
0.0,Data/SNR=13.987818214531075_m1=16_m2=21_276.png
16.637,Data/SNR=10.134325824851848_m1=11_m2=12_153.png
10.142,Data/SNR=19.916602477936745_m1=19_m2=25_1312.png
11.672,Data/SNR=7.558916139576641_m1=25_m2=15_180.png
16.567,Data/SNR=6.824222669986547_m1=12_m2=20_854.png
10.898,Data/SNR=18.158783454048578_m1=29_m2=23_651.png
6.694,Data/SNR=19.503357876271245_m1=26_m2=28_1064.png
12.543,Data/SNR=17.7997244741277_m1=29_m2=28_1466.png
0.0,noise/Signal_730.png
16.012,Data/SNR=13.577074157365919_m1=19_m2=18_117.png
10.566,noise/Signal_1644.png
9.357,noise/Signal_420.png
13.235,Data/SNR=9.182389629395603_m1=30_m2=16_609.png
0.0,noise/Signal_328.png
33.189,Data/SNR=18.86122046989401_m1=11_m2=13_597.png
7.97,Data/SNR=19.856880097191816_m1=22_m2=23_1051.png
0.0,Data/SNR=13.189534909416802_m1=19_m2=14_904.png
23.851,Data/SNR=10.90692891160635_m1=20_m2=20_577.png
12.27,Data/SNR=17.72777381332915_m1=13_m2=20_1162.png
10.974,Data/SNR=7.4293212222633045_m1=10_m2=29_1101.png
0.0,noise/Signal_576.png
16.135,Data/SNR=11.279604739489903_m1=30_m2=20_153.png
15.117,noise/Signal_878.png
8.989,Data/SNR=11.647778739382796_m1=18_m2=29_386.png
7.342,Data/SNR=7.651638053106268_m1=13_m2=13_1177.png
15.4,Data/SNR=24.23073263212735_m1=10_m2=30_842.png
9.696,Data/SNR=14.411410310719075_m1=11_m2=14_306.png
9.407,Data/SNR=11.435363263248078_m1=11_m2=20_925.png
13.701,noise/Signal_1052.png
33.046,noise/Signal_1118.png
13.721,Data/SNR=18.54407905014573_m1=21_m2=18_233.png
0.0,Data/SNR=11.36922290213939_m1=18_m2=30_317.png
0.0,Data/SNR=8.34072084823712_m1=10_m2=20_722.png
18.861,Data/SNR=20.879362601855785_m1=17_m2=26_18.png
13.908,Data/SNR=12.25700147344728_m1=25_m2=30_704.png
0.0,Data/SNR=6.6788165757664055_m1=18_m2=10_1239.png
15.286,noise/Signal_1729.png
11.199,noise/Signal_789.png
17.308,Data/SNR=11.778430088465006_m1=12_m2=17_1427.png
16.818,Data/SNR=19.90801724787268_m1=15_m2=29_224.png
21.147,Data/SNR=7.1598340024331115_m1=10_m2=20_558.png
12.941,Data/SNR=12.615237723279055_m1=28_m2=21_743.png
10.804,noise/Signal_452.png
0.0,Data/SNR=12.402979278557327_m1=15_m2=15_667.png
10.269,Data/SNR=16.338907899280596_m1=19_m2=28_989.png
17.733,noise/Signal_1194.png
16.516,Data/SNR=14.838938749916405_m1=19_m2=29_997.png
11.601,Data/SNR=7.063945375847288_m1=26_m2=10_640.png
0.0,Data/SNR=16.306638010512106_m1=25_m2=25_184.png
8.042,Data/SNR=17.451134960960573_m1=30_m2=12_639.png
19.357,noise/Signal_1905.png
7.581,Data/SNR=17.332408642163244_m1=14_m2=24_1152.png
12.644,noise/Signal_1811.png
10.872,noise/SIgnal_31.png
10.561,Data/SNR=18.874050647433897_m1=30_m2=29_181.png
14.888,Data/SNR=9.904519120591901_m1=23_m2=10_685.png
13.218,Data/SNR=9.35826563382298_m1=25_m2=13_1188.png
11.034,Data/SNR=6.502696655975269_m1=10_m2=20_1125.png
10.825,Data/SNR=13.39962381556551_m1=30_m2=16_488.png
9.195,noise/Signal_648.png
0.0,noise/SIgnal_70.png
11.913,Data/SNR=9.35889179108788_m1=25_m2=21_227.png
0.0,noise/Signal_1741.png
8.741,Data/SNR=22.841846576288997_m1=22_m2=30_30.png
9.662,noise/Signal_1978.png
11.204,noise/Signal_1415.png
16.44,noise/Signal_1809.png
10.07,Data/SNR=7.852477562027567_m1=10_m2=15_1344.png
0.0,Data/SNR=18.470190529078373_m1=27_m2=15_1151.png
12.669,Data/SNR=19.35134871736469_m1=16_m2=10_169.png
13.27,Data/SNR=10.130270465894515_m1=29_m2=17_215.png
8.851,Data/SNR=15.106423039218285_m1=15_m2=13_235.png
11.517,Data/SNR=16.27360563410069_m1=27_m2=22_782.png
10.341,noise/Signal_793.png
0.0,Data/SNR=13.630164610310837_m1=29_m2=30_1186.png
0.0,Data/SNR=21.41238894742514_m1=11_m2=14_773.png
19.895,Data/SNR=16.24782034475569_m1=15_m2=20_585.png
17.123,Data/SNR=9.467254267922563_m1=18_m2=14_908.png
0.0,Data/SNR=14.595310079169115_m1=30_m2=27_1163.png
0.0,noise/Signal_635.png
19.477,Data/SNR=19.8939925509529_m1=15_m2=25_724.png
0.0,Data/SNR=10.89303945770444_m1=25_m2=22_361.png
0.0,Data/SNR=14.823524466241908_m1=22_m2=23_558.png
12.634,Data/SNR=8.943509670839575_m1=11_m2=22_937.png
17.575,Data/SNR=15.593858795211268_m1=20_m2=16_851.png
0.0,Data/SNR=7.734029655580775_m1=10_m2=17_1040.png
16.386,Data/SNR=6.605310366773004_m1=15_m2=12_228.png
0.0,Data/SNR=18.487441170879976_m1=10_m2=14_278.png
6.311,noise/Signal_1696.png
11.735,Data/SNR=15.751583244088463_m1=12_m2=19_1007.png
29.964,Data/SNR=10.326547144763547_m1=18_m2=22_1143.png
11.035,Data/SNR=8.141994556047724_m1=20_m2=16_1264.png
0.0,Data/SNR=9.41351682957549_m1=18_m2=15_584.png
14.236,Data/SNR=19.659345463101086_m1=24_m2=14_899.png
16.609,noise/Signal_945.png
0.0,noise/Signal_1895.png
14.127,Data/SNR=19.94411116396245_m1=11_m2=12_211.png
14.946,Data/SNR=10.560467062437784_m1=20_m2=15_504.png
14.391,Data/SNR=17.20017098723042_m1=28_m2=10_1451.png
10.984,Data/SNR=7.352361433286253_m1=13_m2=16_1382.png
16.247,Data/SNR=13.546868110867225_m1=25_m2=16_167.png
0.0,Data/SNR=11.616968006808335_m1=13_m2=22_755.png
19.137,Data/SNR=12.707484712712933_m1=29_m2=16_255.png
12.598,Data/SNR=16.565587113697145_m1=23_m2=12_613.png
14.83,noise/Signal_1943.png
12.217,Data/SNR=19.454696023752074_m1=11_m2=13_344.png
12.098,noise/Signal_968.png
6.445,Data/SNR=18.16478516594781_m1=30_m2=14_567.png
15.714,Data/SNR=17.21123796607694_m1=17_m2=18_254.png
0.0,Data/SNR=6.199715748532362_m1=14_m2=10_542.png
0.0,noise/Signal_1616.png
19.375,Data/SNR=10.669213137795486_m1=15_m2=19_588.png
15.568,Data/SNR=14.287091628148268_m1=13_m2=20_1429.png
0.0,Data/SNR=14.021852322142555_m1=22_m2=16_320.png
11.479,noise/Signal_1423.png
12.46,noise/Signal_434.png
19.595,Data/SNR=12.651023054478282_m1=12_m2=13_371.png
18.378,Data/SNR=18.23802893379142_m1=15_m2=10_121.png
11.238,Data/SNR=10.192121222824703_m1=20_m2=18_808.png
8.986,Data/SNR=11.561799505495353_m1=24_m2=13_1124.png
9.948,Data/SNR=12.694177011504216_m1=18_m2=29_509.png
8.604,Data/SNR=14.011871323498156_m1=17_m2=26_1090.png
0.0,Data/SNR=8.850860501740186_m1=19_m2=10_812.png
15.658,Data/SNR=7.487149610964394_m1=14_m2=13_670.png
16.531,noise/Signal_1443.png
19.452,noise/Signal_1067.png
14.24,noise/Signal_1344.png
12.316,Data/SNR=8.474051112515253_m1=16_m2=11_722.png
0.0,Data/SNR=16.568224377615493_m1=14_m2=17_821.png
14.411,noise/Signal_1748.png
18.114,Data/SNR=12.639587638883723_m1=12_m2=22_567.png
19.019,Data/SNR=19.901871191493232_m1=11_m2=13_341.png
14.357,Data/SNR=14.74350525976049_m1=16_m2=13_267.png
8.046,Data/SNR=11.343520123303001_m1=17_m2=15_944.png
18.386,Data/SNR=9.302003968872018_m1=29_m2=17_332.png
18.184,Data/SNR=14.806864178306466_m1=16_m2=26_402.png
8.871,noise/Signal_1732.png
0.0,Data/SNR=9.897118538014958_m1=30_m2=22_939.png
12.113,Data/SNR=13.494656426433341_m1=30_m2=21_423.png
10.466,Data/SNR=14.275460272374124_m1=26_m2=17_290.png
0.0,Data/SNR=9.564337592263195_m1=15_m2=13_779.png
11.389,Data/SNR=11.855702160678835_m1=17_m2=24_1251.png
11.955,Data/SNR=13.43009954874697_m1=14_m2=18_1236.png
14.219,noise/Signal_1450.png
13.125,Data/SNR=18.804058121972307_m1=30_m2=14_596.png
14.53,Data/SNR=28.514395185712715_m1=15_m2=27_12.png
0.0,Data/SNR=19.772840306712705_m1=17_m2=20_255.png
6.884,Data/SNR=16.478788475160535_m1=21_m2=12_1094.png
16.187,Data/SNR=10.689243005607555_m1=26_m2=11_1174.png
14.076,Data/SNR=8.311645392506193_m1=17_m2=30_175.png
14.745,Data/SNR=14.036814599025476_m1=17_m2=10_657.png
10.603,Data/SNR=7.658121940265472_m1=26_m2=14_265.png
13.808,Data/SNR=13.807644810674436_m1=20_m2=10_674.png
19.294,Data/SNR=15.538892195637086_m1=29_m2=25_1325.png
7.239,Data/SNR=11.6053875697345_m1=21_m2=29_481.png
8.141,Data/SNR=10.735139425134644_m1=24_m2=19_703.png
0.0,Data/SNR=9.26125925348958_m1=29_m2=10_567.png
11.461,Data/SNR=15.356633900450165_m1=12_m2=11_1203.png
17.841,Data/SNR=17.663296803948136_m1=16_m2=17_1178.png
0.0,Data/SNR=19.697452000369125_m1=10_m2=17_106.png
0.0,Data/SNR=10.4660435275193_m1=22_m2=25_1272.png
8.488,noise/Signal_1072.png
37.356,Data/SNR=19.841979015976037_m1=18_m2=23_828.png
10.783,Data/SNR=10.099846548089973_m1=30_m2=22_25.png
17.927,Data/SNR=13.399045068716033_m1=23_m2=10_1361.png
12.153,noise/Signal_640.png
0.0,Data/SNR=9.321695314848954_m1=27_m2=10_636.png
9.73,Data/SNR=29.89661415816073_m1=24_m2=22_791.png
0.0,Data/SNR=15.695124360442438_m1=25_m2=17_1065.png
0.0,noise/Signal_1822.png
11.616,Data/SNR=19.578035493535985_m1=23_m2=20_192.png
7.445,noise/Signal_1377.png
17.254,noise/Signal_861.png
19.454,Data/SNR=16.601294965060124_m1=16_m2=17_340.png
12.033,noise/Signal_476.png
12.192,Data/SNR=12.624388742370748_m1=26_m2=24_1029.png
14.0,Data/SNR=19.027327311857402_m1=16_m2=23_620.png
9.39,noise/Signal_208.png
18.568,noise/Signal_1992.png
0.0,Data/SNR=9.509461017255521_m1=13_m2=10_375.png
0.0,noise/Signal_1276.png
10.366,Data/SNR=8.940571027071563_m1=11_m2=21_1454.png
16.307,Data/SNR=11.204622665553728_m1=27_m2=29_330.png
12.211,Data/SNR=11.351216809010344_m1=25_m2=16_483.png
8.271,Data/SNR=18.85204818195236_m1=10_m2=13_334.png
14.311,Data/SNR=10.57497870667082_m1=23_m2=18_205.png
0.0,Data/SNR=19.948731559961395_m1=10_m2=14_209.png
18.559,Data/SNR=9.388406470745233_m1=13_m2=25_362.png
0.0,Data/SNR=18.40521434428363_m1=13_m2=28_838.png
19.545,Data/SNR=11.401395914357241_m1=21_m2=18_462.png
10.942,noise/Signal_883.png
9.734,Data/SNR=14.785003174549994_m1=20_m2=10_1169.png
0.0,Data/SNR=9.127818689619708_m1=21_m2=13_687.png
0.0,Data/SNR=15.507692979738758_m1=22_m2=23_946.png
12.387,Data/SNR=9.570738195747484_m1=12_m2=20_276.png
11.106,noise/Signal_154.png
19.149,Data/SNR=16.73734316597569_m1=18_m2=18_1282.png
0.0,Data/SNR=16.563265502683155_m1=11_m2=24_1464.png
10.688,Data/SNR=12.74228592651293_m1=25_m2=27_1035.png
14.82,noise/Signal_1132.png
12.708,Data/SNR=9.565891988185818_m1=29_m2=18_1330.png
7.189,noise/Signal_372.png
11.502,Data/SNR=19.229338275447915_m1=12_m2=12_469.png
15.559,Data/SNR=11.891618173991326_m1=20_m2=15_13.png
16.085,noise/Signal_288.png
0.0,Data/SNR=7.783508800486072_m1=26_m2=11_357.png
13.361,Data/SNR=18.927371205721823_m1=18_m2=17_928.png
8.802,Data/SNR=16.00605540601824_m1=21_m2=22_1380.png
0.0,Data/SNR=7.061370568036121_m1=22_m2=11_608.png
17.147,Data/SNR=9.03872009388435_m1=26_m2=11_1350.png
17.025,noise/Signal_143.png
18.193,Data/SNR=12.648525855162106_m1=28_m2=23_58.png
13.422,Data/SNR=11.43246492699939_m1=14_m2=10_1293.png
0.0,Data/SNR=11.78572099362361_m1=25_m2=25_853.png
7.066,Data/SNR=12.55426606162575_m1=24_m2=11_1227.png
9.677,Data/SNR=6.99984916501331_m1=20_m2=12_576.png
0.0,Data/SNR=19.75584118916348_m1=20_m2=18_460.png
0.0,Data/SNR=13.330600382421748_m1=20_m2=17_195.png
6.681,Data/SNR=16.3234623237947_m1=22_m2=23_730.png
16.355,Data/SNR=11.455157758644738_m1=10_m2=11_687.png
